CSC,Description,Div,Dept,Class,Size,Retail Price,Item Status,On Spa,Vendor Name,Vendor Code,Division Name,Dept. Name,Class Name
901645,HIVE RHUBARB WINE    500 ml,Y,YS,YSE,500,23.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901646,HIVE STRAWBERRY HONEY WINE         375ml,Y,YS,YSE,375,17.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901647,HIVE STRAWBERRY HONEY WINE         750ml,Y,YS,YSE,750,24.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901651,HIVE WINERY SAMPLER 12 PK SET      750ml,Y,YS,YSE,750,209.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901654,HIVE CHRISTMAS MEAD                750ml,Y,YS,YSE,750,24.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901655,HIVE STINGER HARD APPLE CIDER   20000 ml,Y,YS,YSE,20000,160.0,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901656,HIVE STINGER HARD APPLE CIDER     355 ml,G,GL,GLC,355,4.99,1,No,HIVE WINERY INC.(001854),1854,"WINE - FRUIT, CIDER, AND SAKE",CIDER,CIDER - BASIC
901657,HIVE STINGER DRY HARD CIDER     20000 ml,Y,YS,YSE,20000,160.0,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901658,HIVE STINGER DRY HARD APPLE CIDER  650ml,Y,YS,YSE,650,6.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901659,HIVE SEASONAL SAMPLER - 12 PACK    750ml,Y,YS,YSE,750,249.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
901660,TWISTED TEA PEACH                 710 ml,R,RC,RCP,710,4.67,1,No,CARLSON DISTRIBUTING COMPANY(000212),212,FLAVORED MALT BEVERAGES - R,FLAVORED MALT BEVERAGES - RC,FLAVORED MALT BEVERAGES
901662,HIVE RASPBERRY PINEAPPLE WINE      375ml,Y,YS,YSE,375,16.95,S,No,HIVE WINERY INC.(001854),1854,GIFT & SPECIAL ORDER - Y,SPECIAL ORDERS,SPECIAL ORDERS - WINE
